년,월,합계일조시간(hr),합계전천일사량(MJ/㎡),지역
 1982,07,237.1,510.48,전라남도
 1982,08,264.7,567.76,전라남도
 1982,09,245.2,491.46,전라남도
 1983,03,222.7,384.82,전라남도
 1983,04,214.3,458.01,전라남도
 1983,05,270.7,587.15,전라남도
 1983,06,268.2,555.76,전라남도
 1983,07,217.3,427.63,전라남도
 1983,08,250.0,531.45,전라남도
 1983,09,202.2,415.23,전라남도
 1984,03,248.4,498.82,전라남도
 1984,04,235.5,532.6,전라남도
 1984,05,287.7,650.69,전라남도
 1984,06,225.3,529.57,전라남도
 1984,07,232.7,488.12,전라남도
 1984,08,266.0,587.81,전라남도
 1984,09,222.6,459.97,전라남도
 1985,03,209.7,442.52,전라남도
 1985,04,242.5,554.33,전라남도
 1985,05,231.0,550.29,전라남도
 1985,06,207.4,535.56,전라남도
 1985,07,246.0,555.33,전라남도
 1985,08,277.8,597.86,전라남도
 1985,09,220.3,454.54,전라남도
 1986,03,246.6,465.65,전라남도
 1986,04,259.2,580.08,전라남도
 1986,05,270.1,645.17,전라남도
 1986,06,226.2,503.03,전라남도
 1986,07,197.2,465.22,전라남도
 1986,08,292.3,579.28,전라남도
 1986,09,211.5,427.61,전라남도
 1987,03,209.9,390.05,전라남도
 1987,04,233.8,511.56,전라남도
 1987,05,275.9,640.23,전라남도
 1987,06,258.7,600.18,전라남도
 1987,07,163.6,385.48,전라남도
 1987,08,194.9,452.6,전라남도
 1987,09,246.3,479.81,전라남도
 1988,03,214.2,407.41,전라남도
 1988,04,273.8,559.66,전라남도
 1988,05,269.7,616.06,전라남도
 1988,06,227.6,505.47,전라남도
 1988,07,222.9,548.78,전라남도
 1988,08,263.0,603.05,전라남도
 1988,09,218.0,464.53,전라남도
 1989,03,250.3,471.68,전라남도
 1989,04,270.9,551.43,전라남도
 1989,05,266.5,574.11,전라남도
 1989,06,225.3,486.42,전라남도
 1989,07,229.3,493.37,전라남도
 1989,08,268.4,544.02,전라남도
 1989,09,177.7,381.36,전라남도
 1990,03,223.2,411.81,전라남도
 1990,04,239.1,490.56,전라남도
 1990,05,230.7,490.99,전라남도
 1990,06,195.9,438.78,전라남도
 1990,07,247.2,521.69,전라남도
 1990,08,298.9,603.41,전라남도
 1990,09,206.8,408.58,전라남도
 1991,03,194.0,412.05,전라남도
 1991,04,239.7,583.79,전라남도
 1991,05,248.0,615.02,전라남도
 1991,06,198.5,494.23,전라남도
 1991,07,185.0,439.63,전라남도
 1991,08,202.5,523.94,전라남도
 1991,09,209.7,467.45,전라남도
 1992,03,189.6,385.2,전라남도
 1992,04,256.6,559.29,전라남도
 1992,05,278.8,685.09,전라남도
 1992,06,254.0,601.09,전라남도
 1992,07,274.3,529.25,전라남도
 1992,08,240.4,550.28,전라남도
 1992,09,195.1,418.74,전라남도
 1993,03,216.2,468.95,전라남도
 1993,04,260.4,565.72,전라남도
 1993,05,227.5,644.23,전라남도
 1993,06,174.6,510.41,전라남도
 1993,07,131.2,370.75,전라남도
 1993,08,134.0,424.21,전라남도
 1993,09,210.7,469.78,전라남도
 1994,03,229.6,473.09,전라남도
 1994,04,196.7,514.12,전라남도
 1994,05,219.3,559.15,전라남도
 1994,06,179.5,542.39,전라남도
 1994,07,296.5,704.48,전라남도
 1994,08,263.7,602.63,전라남도
 1994,09,270.3,564.17,전라남도
 1995,03,225.6,450.49,전라남도
 1995,04,238.3,542.01,전라남도
 1995,05,252.0,597.04,전라남도
 1995,06,233.9,593.31,전라남도
 1995,07,165.8,457.71,전라남도
 1995,08,271.6,576.48,전라남도
 1995,09,184.2,413.82,전라남도
 1996,03,183.6,380.67,전라남도
 1996,04,244.0,547.36,전라남도
 1996,05,252.9,618.5,전라남도
 1996,06,107.8,374.88,전라남도
 1996,07,204.5,572.09,전라남도
 1996,08,241.4,570.22,전라남도
 1996,09,222.1,496.72,전라남도
 1997,03,221.2,456.75,전라남도
 1997,04,229.0,549.1,전라남도
 1997,05,221.2,554.63,전라남도
 1997,06,225.0,625.3,전라남도
 1997,07,178.4,555.89,전라남도
 1997,08,261.5,633.52,전라남도
 1997,09,257.0,518.98,전라남도
 1998,03,213.0,426.53,전라남도
 1998,04,168.4,434.34,전라남도
 1998,05,189.4,485.23,전라남도
 1998,06,143.4,433.18,전라남도
 1998,07,187.7,526.18,전라남도
 1998,08,188.6,453.12,전라남도
 1998,09,195.5,431.85,전라남도
 1999,03,161.9,358.28,전라남도
 1999,04,239.1,536.18,전라남도
 1999,05,288.0,647.4,전라남도
 1999,06,225.5,560.72,전라남도
 1999,07,163.5,453.93,전라남도
 1999,08,192.4,480.2,전라남도
 1999,09,166.5,384.07,전라남도
 2000,03,239.2,524.24,전라남도
 2000,04,239.1,606.17,전라남도
 2000,05,241.9,596.46,전라남도
 2000,06,165.0,506.54,전라남도
 2000,07,202.2,571.09,전라남도
 2000,08,243.3,632.68,전라남도
 2000,09,151.7,397.16,전라남도
 2001,03,297.8,502.45,전라남도
 2001,04,326.6,626.31,전라남도
 2001,05,331.2,620.34,전라남도
 2001,06,304.8,461.31,전라남도
 2001,07,338.6,599.5,전라남도
 2001,08,343.2,582.99,전라남도
 2001,09,312.8,589.3,전라남도
 2002,03,254.4,481.75,전라남도
 2002,04,257.8,514.83,전라남도
 2002,05,259.2,514.51,전라남도
 2002,06,308.6,657.16,전라남도
 2002,07,250.1,482.74,전라남도
 2002,08,231.5,429.57,전라남도
 2002,09,283.7,516.99,전라남도
 2003,03,240.8,458.31,전라남도
 2003,04,232.5,498.97,전라남도
 2003,05,256.4,565.13,전라남도
 2003,06,261.8,536.53,전라남도
 2003,07,195.1,364.72,전라남도
 2003,08,255.5,464.09,전라남도
 2003,09,261.4,470.13,전라남도
 2004,03,241.3,513.9,전라남도
 2004,04,249.7,557.98,전라남도
 2004,05,208.4,542.1,전라남도
 2004,06,214.5,540.9,전라남도
 2004,07,206.8,564.84,전라남도
 2004,08,241.1,584.47,전라남도
 2004,09,158.1,436.67,전라남도
 2005,03,242.4,504.56,전라남도
 2005,04,268.8,624.46,전라남도
 2005,05,309.6,667.56,전라남도
 2005,06,230.0,559.23,전라남도
 2005,07,181.6,505.26,전라남도
 2005,08,205.1,506.13,전라남도
 2005,09,182.8,424.11,전라남도
 2006,03,238.6,534.79,전라남도
 2006,04,197.5,522.66,전라남도
 2006,05,176.6,512.4,전라남도
 2006,06,204.0,549.57,전라남도
 2006,07,147.0,402.81,전라남도
 2006,08,268.0,625.31,전라남도
 2006,09,193.5,468.21,전라남도
 2007,03,182.8,448.75,전라남도
 2007,04,216.1,567.81,전라남도
 2007,05,242.7,650.34,전라남도
 2007,06,144.2,495.23,전라남도
 2007,07,142.5,514.63,전라남도
 2007,08,194.4,537.4,전라남도
 2007,09,130.5,384.89,전라남도
 2008,03,221.4,496.94,전라남도
 2008,04,207.9,559.07,전라남도
 2008,05,226.8,621.75,전라남도
 2008,06,104.5,470.72,전라남도
 2008,07,185.7,526.15,전라남도
 2008,08,223.0,606.59,전라남도
 2008,09,173.4,485.96,전라남도
 2009,03,202.1,543.56,전라남도
 2009,04,252.1,663.59,전라남도
 2009,05,265.8,753.04,전라남도
 2009,06,194.6,654.69,전라남도
 2009,07,128.0,499.46,전라남도
 2009,08,188.9,609.2,전라남도
 2009,09,212.4,543.05,전라남도
 2010,03,137.7,412.31,전라남도
 2010,04,192.8,574.44,전라남도
 2010,05,220.5,690.68,전라남도
 2010,06,200.9,594.97,전라남도
 2010,07,138.3,526.9,전라남도
 2010,08,187.1,556.8,전라남도
 2010,09,187.3,615.29,전라남도
 2011,03,257.8,742.92,전라남도
 2011,04,258.4,745.6,전라남도
 2011,05,194.6,686.25,전라남도
 2011,06,166.4,595.93,전라남도
 2011,07,157.9,577.53,전라남도
 2011,08,123.6,516.5,전라남도
 2011,09,223.9,618.56,전라남도
 2012,03,203.8,476.99,전라남도
 2012,04,228.3,557.52,전라남도
 2012,05,252.9,681.91,전라남도
 2012,06,208.0,621.25,전라남도
 2012,07,183.2,521.99,전라남도
 2012,08,192.3,520.93,전라남도
 2012,09,226.2,499.1,전라남도
 2013,03,260.2,571.04,전라남도
 2013,04,243.5,584.74,전라남도
 2013,05,272.3,676.33,전라남도
 2013,06,187.2,577.97,전라남도
 2013,07,212.8,554.67,전라남도
 2013,08,285.9,645.09,전라남도
 2013,09,222.0,509.45,전라남도
 2014,03,217.1,701.74,전라남도
 2014,04,220.3,741.01,전라남도
 2014,05,300.5,956.35,전라남도
 2014,06,203.9,612.18,전라남도
 2014,07,160.6,499.06,전라남도
 2014,08,128.2,425.58,전라남도
 2014,09,207.9,526.59,전라남도
 2015,03,253.5,790.61,전라남도
 2015,04,197.9,502.37,전라남도
 2015,05,287.5,710.21,전라남도
 2015,06,184.6,553.9,전라남도
 2015,07,204.3,529.61,전라남도
 2015,08,229.0,576.6,전라남도
 2015,09,251.2,540.85,전라남도
 2016,03,251.1,526.37,전라남도
 2016,04,206.6,519.41,전라남도
 2016,05,269.4,674.49,전라남도
 2016,06,189.2,559.2,전라남도
 2016,07,225.6,594.35,전라남도
 2016,08,301.4,699.98,전라남도
 2016,09,169.3,438.25,전라남도
 2017,03,238.0,537.42,전라남도
 2017,04,260.2,608.08,전라남도
 2017,05,288.4,720.95,전라남도
 2017,06,235.4,663.68,전라남도
 2017,07,169.0,486.58,전라남도
 2017,08,253.7,584.5,전라남도
 2017,09,231.1,507.84,전라남도
 2018,03,214.4,482.26,전라남도
 2018,04,229.6,582.69,전라남도
 2018,05,203.0,568.03,전라남도
 2018,06,223.0,624.44,전라남도
 2018,07,287.3,694.71,전라남도
 2018,08,260.6,593.0,전라남도
 2018,09,198.0,469.91,전라남도
 2019,03,240.7,576.19,전라남도
 2019,04,199.3,514.9,전라남도
 2019,05,300.0,717.1,전라남도
 2019,06,233.4,648.45,전라남도
 2019,07,182.5,521.75,전라남도
 2019,08,230.0,578.28,전라남도
 2019,09,170.1,415.8,전라남도
 2020,03,252.1,550.42,전라남도
 2020,04,290.5,671.4,전라남도
 2020,05,222.2,604.47,전라남도
 2020,06,226.1,598.4,전라남도
 2020,07,105.4,454.26,전라남도
 2020,08,213.4,535.31,전라남도
 2020,09,186.8,449.82,전라남도
 2021,03,228.7,517.44,전라남도
 2021,04,253.3,620.76,전라남도
 2021,05,240.5,661.54,전라남도
 2021,06,243.9,652.94,전라남도
 2021,07,232.3,615.47,전라남도
 2021,08,215.6,570.41,전라남도
 2021,09,158.6,419.23,전라남도
 2022,03,196.8,487.09,전라남도
 2022,04,265.2,640.84,전라남도
 2022,05,303.2,774.28,전라남도
 2022,06,187.6,575.35,전라남도
 2022,07,214.6,610.48,전라남도
 2022,08,165.2,521.76,전라남도
 2022,09,183.8,473.67,전라남도
 1980,03,254.1,764.98,경상북도
 1980,04,245.8,876.32,경상북도
 1980,05,302.9,1120.01,경상북도
 1980,06,268.7,1015.96,경상북도
 1980,07,192.4,758.21,경상북도
 1980,08,165.2,577.81,경상북도
 1980,09,248.0,877.25,경상북도
 1981,03,264.8,795.45,경상북도
 1981,04,263.3,934.72,경상북도
 1981,05,295.2,1125.23,경상북도
 1981,06,265.7,1034.52,경상북도
 1981,07,227.1,1002.71,경상북도
 1981,08,231.2,915.85,경상북도
 1981,09,242.6,1014.0,경상북도
 1982,03,250.6,473.76,경상북도
 1982,04,275.4,521.61,경상북도
 1982,05,268.0,581.59,경상북도
 1982,06,316.1,663.95,경상북도
 1982,07,258.1,553.85,경상북도
 1982,08,241.6,502.21,경상북도
 1982,09,270.3,508.68,경상북도
 1983,03,249.9,429.14,경상북도
 1983,04,249.7,462.55,경상북도
 1983,05,310.2,603.61,경상북도
 1983,06,292.1,593.9,경상북도
 1983,07,229.3,504.81,경상북도
 1983,08,247.0,503.26,경상북도
 1983,09,188.3,350.06,경상북도
 1984,03,272.2,463.01,경상북도
 1984,04,252.1,430.28,경상북도
 1984,05,320.5,635.99,경상북도
 1984,06,252.3,493.78,경상북도
 1984,07,234.0,512.8,경상북도
 1984,08,258.2,516.7,경상북도
 1984,09,219.7,381.42,경상북도
 1985,03,247.0,417.79,경상북도
 1985,04,267.8,515.71,경상북도
 1985,05,279.8,543.02,경상북도
 1985,06,256.5,509.18,경상북도
 1985,07,260.1,526.59,경상북도
 1985,08,254.3,491.37,경상북도
 1985,09,150.4,326.88,경상북도
 1986,03,251.1,435.75,경상북도
 1986,04,292.9,569.7,경상북도
 1986,05,285.8,619.75,경상북도
 1986,06,235.8,470.49,경상북도
 1986,07,210.7,442.33,경상북도
 1986,08,243.7,469.25,경상북도
 1986,09,238.8,415.4,경상북도
 1987,03,236.5,409.57,경상북도
 1987,04,265.7,529.68,경상북도
 1987,05,298.7,600.67,경상북도
 1987,06,292.4,585.15,경상북도
 1987,07,221.4,469.69,경상북도
 1987,08,219.3,361.76,경상북도
 1987,09,252.6,475.66,경상북도
 1988,03,248.3,378.68,경상북도
 1988,04,286.7,458.02,경상북도
 1988,05,284.0,497.53,경상북도
 1988,06,263.3,443.69,경상북도
 1988,07,179.0,319.73,경상북도
 1988,08,263.2,420.06,경상북도
 1988,09,227.3,323.26,경상북도
 1989,03,247.9,355.18,경상북도
 1989,04,296.3,498.57,경상북도
 1989,05,304.5,541.66,경상북도
 1989,06,258.1,517.32,경상북도
 1989,07,223.5,437.55,경상북도
 1989,08,265.7,485.6,경상북도
 1989,09,188.5,336.81,경상북도
 1990,03,226.4,392.67,경상북도
 1990,04,252.6,440.9,경상북도
 1990,05,272.0,487.04,경상북도
 1990,06,218.0,406.7,경상북도
 1990,07,245.2,458.16,경상북도
 1990,08,290.0,524.23,경상북도
 1990,09,193.1,347.49,경상북도
 1991,03,216.8,370.03,경상북도
 1991,04,279.2,518.11,경상북도
 1991,05,291.3,595.93,경상북도
 1991,06,275.8,549.51,경상북도
 1991,07,185.2,388.13,경상북도
 1991,08,236.3,475.11,경상북도
 1991,09,213.9,369.77,경상북도
 1992,03,190.1,345.01,경상북도
 1992,04,245.5,492.85,경상북도
 1992,05,284.2,592.99,경상북도
 1992,06,273.5,576.36,경상북도
 1992,07,278.0,587.76,경상북도
 1992,08,181.5,400.66,경상북도
 1992,09,187.4,367.2,경상북도
 1993,03,228.7,442.28,경상북도
 1993,04,257.9,556.71,경상북도
 1993,05,246.0,546.92,경상북도
 1993,06,183.8,445.44,경상북도
 1993,07,158.7,430.32,경상북도
 1993,08,126.7,361.38,경상북도
 1993,09,233.7,440.52,경상북도
 1994,03,217.1,484.66,경상북도
 1994,04,229.8,500.45,경상북도
 1994,05,223.4,561.42,경상북도
 1994,06,219.8,526.93,경상북도
 1994,07,279.5,658.13,경상북도
 1994,08,292.7,609.65,경상북도
 1994,09,247.0,581.3,경상북도
 1995,03,196.4,397.45,경상북도
 1995,04,264.6,601.53,경상북도
 1995,05,242.4,605.42,경상북도
 1995,06,222.1,626.68,경상북도
 1995,07,201.3,494.49,경상북도
 1995,08,239.5,537.58,경상북도
 1995,09,203.0,455.15,경상북도
 1996,03,200.6,428.12,경상북도
 1996,04,272.4,593.72,경상북도
 1996,05,243.5,605.65,경상북도
 1996,06,128.3,430.62,경상북도
 1996,07,243.7,609.68,경상북도
 1996,08,215.8,527.77,경상북도
 1996,09,229.7,466.37,경상북도
 1997,03,230.2,497.19,경상북도
 1997,04,241.2,538.89,경상북도
 1997,05,212.4,557.7,경상북도
 1997,06,253.3,647.14,경상북도
 1997,07,216.4,530.15,경상북도
 1997,08,212.0,540.77,경상북도
 1997,09,233.5,521.61,경상북도
 1998,03,254.8,521.95,경상북도
 1998,04,204.6,473.13,경상북도
 1998,05,248.6,549.84,경상북도
 1998,06,141.3,458.32,경상북도
 1998,07,113.0,433.53,경상북도
 1998,08,139.6,393.01,경상북도
 1998,09,190.7,436.26,경상북도
 1999,03,218.2,459.25,경상북도
 1999,04,248.8,575.21,경상북도
 1999,05,289.6,681.26,경상북도
 1999,06,248.3,632.77,경상북도
 1999,07,151.1,473.59,경상북도
 1999,08,165.3,404.52,경상북도
 1999,09,166.0,358.58,경상북도
 2000,03,248.2,533.61,경상북도
 2000,04,225.0,544.04,경상북도
 2000,05,243.2,598.07,경상북도
 2000,06,214.7,510.06,경상북도
 2000,07,226.9,534.06,경상북도
 2000,08,205.9,449.39,경상북도
 2000,09,167.1,341.38,경상북도
 2001,03,256.2,437.27,경상북도
 2001,04,340.8,562.99,경상북도
 2001,05,375.8,527.52,경상북도
 2001,06,353.2,448.62,경상북도
 2001,07,360.3,568.43,경상북도
 2001,08,365.0,480.97,경상북도
 2001,09,330.0,406.82,경상북도
 2002,03,251.6,489.76,경상북도
 2002,04,249.1,548.16,경상북도
 2002,05,269.2,575.51,경상북도
 2002,06,289.7,628.48,경상북도
 2002,07,208.8,480.77,경상북도
 2002,08,174.7,409.1,경상북도
 2002,09,219.6,414.4,경상북도
 2003,03,228.4,418.42,경상북도
 2003,04,226.4,497.91,경상북도
 2003,05,267.4,552.39,경상북도
 2003,06,261.0,526.11,경상북도
 2003,07,177.1,336.82,경상북도
 2003,08,175.8,356.97,경상북도
 2003,09,174.3,309.28,경상북도
 2004,03,257.6,490.54,경상북도
 2004,04,273.4,545.67,경상북도
 2004,05,247.2,503.81,경상북도
 2004,06,252.6,535.84,경상북도
 2004,07,230.6,502.78,경상북도
 2004,08,210.4,415.42,경상북도
 2004,09,189.8,346.92,경상북도
 2005,03,260.4,481.86,경상북도
 2005,04,276.2,539.66,경상북도
 2005,05,293.7,627.2,경상북도
 2005,06,258.5,568.8,경상북도
 2005,07,216.2,469.86,경상북도
 2005,08,212.9,477.98,경상북도
 2005,09,162.3,339.81,경상북도
 2006,03,257.4,471.48,경상북도
 2006,04,199.4,426.77,경상북도
 2006,05,248.2,488.08,경상북도
 2006,06,257.2,513.87,경상북도
 2006,07,124.3,325.51,경상북도
 2006,08,255.7,540.39,경상북도
 2006,09,210.5,397.41,경상북도
 2007,03,197.5,424.42,경상북도
 2007,04,247.1,546.48,경상북도
 2007,05,269.3,632.2,경상북도
 2007,06,224.1,551.53,경상북도
 2007,07,175.5,469.43,경상북도
 2007,08,202.3,510.75,경상북도
 2007,09,124.3,320.25,경상북도
 2008,03,201.1,464.35,경상북도
 2008,04,225.8,575.49,경상북도
 2008,05,237.9,673.58,경상북도
 2008,06,167.2,579.23,경상북도
 2008,07,192.6,606.31,경상북도
 2008,08,205.0,576.46,경상북도
 2008,09,192.3,448.57,경상북도
 2009,03,211.0,504.62,경상북도
 2009,04,242.3,596.51,경상북도
 2009,05,256.7,677.98,경상북도
 2009,06,206.0,608.31,경상북도
 2009,07,137.3,485.76,경상북도
 2009,08,163.4,502.25,경상북도
 2009,09,188.7,470.36,경상북도
 2010,03,136.0,364.67,경상북도
 2010,04,193.2,524.83,경상북도
 2010,05,233.3,627.88,경상북도
 2010,06,244.7,663.34,경상북도
 2010,07,184.2,569.38,경상북도
 2010,08,194.7,515.94,경상북도
 2010,09,178.3,443.21,경상북도
 2011,03,269.0,565.33,경상북도
 2011,04,223.3,570.33,경상북도
 2011,05,187.4,559.13,경상북도
 2011,06,205.9,594.71,경상북도
 2011,07,155.4,544.07,경상북도
 2011,08,151.8,446.2,경상북도
 2011,09,163.2,436.11,경상북도
 2012,03,204.1,444.2,경상북도
 2012,04,244.3,587.12,경상북도
 2012,05,244.8,634.12,경상북도
 2012,06,186.6,590.94,경상북도
 2012,07,206.6,561.23,경상북도
 2012,08,172.2,478.14,경상북도
 2012,09,194.8,444.12,경상북도
 2013,03,262.4,517.49,경상북도
 2013,04,249.1,556.02,경상북도
 2013,05,273.5,652.19,경상북도
 2013,06,215.9,570.42,경상북도
 2013,07,191.6,567.11,경상북도
 2013,08,270.8,588.85,경상북도
 2013,09,182.8,404.95,경상북도
 2014,03,219.1,437.28,경상북도
 2014,04,231.7,534.33,경상북도
 2014,05,316.2,790.51,경상북도
 2014,06,185.7,599.34,경상북도
 2014,07,231.9,601.46,경상북도
 2014,08,135.8,434.09,경상북도
 2014,09,214.0,492.05,경상북도
 2015,03,289.4,548.38,경상북도
 2015,04,206.5,457.43,경상북도
 2015,05,316.6,726.86,경상북도
 2015,06,221.4,580.09,경상북도
 2015,07,217.8,555.56,경상북도
 2015,08,233.7,542.98,경상북도
 2015,09,207.7,476.2,경상북도
 2016,03,235.1,478.89,경상북도
 2016,04,240.0,527.74,경상북도
 2016,05,313.5,688.14,경상북도
 2016,06,253.9,601.08,경상북도
 2016,07,229.7,535.64,경상북도
 2016,08,289.3,609.4,경상북도
 2016,09,122.6,313.86,경상북도
 2017,03,246.8,473.94,경상북도
 2017,04,276.2,573.31,경상북도
 2017,05,306.7,682.29,경상북도
 2017,06,304.3,668.32,경상북도
 2017,07,201.4,484.43,경상북도
 2017,08,226.2,498.36,경상북도
 2017,09,243.3,491.08,경상북도
 2018,03,243.7,473.31,경상북도
 2018,04,259.6,604.79,경상북도
 2018,05,235.8,659.04,경상북도
 2018,06,224.2,634.73,경상북도
 2018,07,275.6,711.72,경상북도
 2018,08,241.1,596.48,경상북도
 2018,09,177.4,443.06,경상북도
 2019,03,246.7,497.33,경상북도
 2019,04,235.5,539.94,경상북도
 2019,05,319.2,742.87,경상북도
 2019,06,241.8,660.61,경상북도
 2019,07,217.5,541.55,경상북도
 2019,08,251.2,586.65,경상북도
 2019,09,159.1,402.66,경상북도
 2020,03,252.4,530.52,경상북도
 2020,04,284.4,650.14,경상북도
 2020,05,261.3,669.99,경상북도
 2020,06,262.1,672.4,경상북도
 2020,07,130.0,439.88,경상북도
 2020,08,224.6,519.22,경상북도
 2020,09,177.5,434.8,경상북도
 2021,03,221.8,481.56,경상북도
 2021,04,250.6,607.72,경상북도
 2021,05,220.8,598.59,경상북도
 2021,06,210.9,596.19,경상북도
 2021,07,237.5,643.43,경상북도
 2021,08,149.7,446.31,경상북도
 2021,09,165.7,444.87,경상북도
 2022,03,216.4,457.59,경상북도
 2022,04,263.6,632.96,경상북도
 2022,05,326.1,791.31,경상북도
 2022,06,235.8,627.27,경상북도
 2022,07,189.1,573.45,경상북도
 2022,08,164.1,483.05,경상북도
 2022,09,170.7,459.66,경상북도
 1980,03,231.4,757.47,경상남도
 1980,04,238.9,875.08,경상남도
 1980,05,284.3,1092.9,경상남도
 1980,06,259.7,905.74,경상남도
 1980,07,178.1,668.36,경상남도
 1980,08,163.8,572.3,경상남도
 1980,09,245.2,781.39,경상남도
 1981,03,249.1,735.43,경상남도
 1981,04,252.9,924.74,경상남도
 1981,05,276.2,1007.72,경상남도
 1981,06,213.0,948.37,경상남도
 1981,07,213.3,997.7,경상남도
 1981,08,244.2,958.37,경상남도
 1981,09,228.3,870.28,경상남도
 1982,03,251.8,541.05,경상남도
 1982,04,239.9,523.08,경상남도
 1982,05,253.3,590.21,경상남도
 1982,06,281.1,566.95,경상남도
 1982,07,219.2,487.04,경상남도
 1982,08,219.5,510.43,경상남도
 1982,09,234.0,468.69,경상남도
 1983,03,232.7,471.96,경상남도
 1983,04,220.1,487.94,경상남도
 1983,05,263.6,590.26,경상남도
 1983,06,270.6,574.46,경상남도
 1983,07,211.2,465.31,경상남도
 1983,08,233.3,519.58,경상남도
 1983,09,179.9,388.86,경상남도
 1984,03,245.6,513.02,경상남도
 1984,04,221.6,485.65,경상남도
 1984,05,296.6,650.56,경상남도
 1984,06,203.9,490.58,경상남도
 1984,07,212.5,506.85,경상남도
 1984,08,260.3,555.36,경상남도
 1984,09,187.6,400.91,경상남도
 1985,03,220.7,437.12,경상남도
 1985,04,245.0,538.06,경상남도
 1985,05,244.2,529.31,경상남도
 1985,06,226.5,467.57,경상남도
 1985,07,249.0,559.84,경상남도
 1985,08,242.8,519.1,경상남도
 1985,09,186.2,392.42,경상남도
 1986,03,239.1,478.75,경상남도
 1986,04,264.3,581.77,경상남도
 1986,05,275.7,620.49,경상남도
 1986,06,221.8,464.86,경상남도
 1986,07,194.7,446.88,경상남도
 1986,08,271.4,538.42,경상남도
 1986,09,211.8,402.39,경상남도
 1987,03,205.5,427.75,경상남도
 1987,04,235.8,535.38,경상남도
 1987,05,266.1,615.22,경상남도
 1987,06,271.4,597.56,경상남도
 1987,07,170.4,411.41,경상남도
 1987,08,161.8,394.64,경상남도
 1987,09,227.4,462.23,경상남도
 1988,03,219.1,428.68,경상남도
 1988,04,263.4,550.35,경상남도
 1988,05,261.8,579.92,경상남도
 1988,06,238.5,492.34,경상남도
 1988,07,213.4,435.39,경상남도
 1988,08,267.4,534.6,경상남도
 1988,09,218.5,428.13,경상남도
 1989,03,241.1,480.56,경상남도
 1989,04,281.1,562.22,경상남도
 1989,05,274.9,575.9,경상남도
 1989,06,257.4,518.7,경상남도
 1989,07,246.2,482.64,경상남도
 1989,08,270.4,515.7,경상남도
 1989,09,153.1,346.26,경상남도
 1990,03,230.1,410.77,경상남도
 1990,04,251.1,500.99,경상남도
 1990,05,254.1,519.96,경상남도
 1990,06,210.5,472.08,경상남도
 1990,07,248.1,532.24,경상남도
 1990,08,318.0,626.68,경상남도
 1990,09,185.1,413.6,경상남도
 1991,03,201.7,446.24,경상남도
 1991,04,243.4,562.42,경상남도
 1991,05,260.0,616.67,경상남도
 1991,06,221.5,511.38,경상남도
 1991,07,161.4,427.79,경상남도
 1991,08,210.9,506.08,경상남도
 1991,09,212.2,445.94,경상남도
 1992,03,177.5,375.43,경상남도
 1992,04,247.6,517.55,경상남도
 1992,05,281.0,587.96,경상남도
 1992,06,265.9,548.33,경상남도
 1992,07,262.0,548.88,경상남도
 1992,08,220.9,424.15,경상남도
 1992,09,199.4,395.91,경상남도
 1993,03,199.6,447.65,경상남도
 1993,04,245.6,544.17,경상남도
 1993,05,238.0,555.67,경상남도
 1993,06,169.6,442.85,경상남도
 1993,07,120.4,380.21,경상남도
 1993,08,110.9,350.97,경상남도
 1993,09,179.4,419.6,경상남도
 1994,03,225.9,478.27,경상남도
 1994,04,195.2,487.9,경상남도
 1994,05,224.1,567.46,경상남도
 1994,06,209.3,504.46,경상남도
 1994,07,299.2,645.46,경상남도
 1994,08,265.3,539.73,경상남도
 1994,09,254.4,531.9,경상남도
 1995,03,218.8,442.67,경상남도
 1995,04,253.1,549.43,경상남도
 1995,05,243.9,550.02,경상남도
 1995,06,217.5,515.08,경상남도
 1995,07,172.5,481.0,경상남도
 1995,08,247.0,516.8,경상남도
 1995,09,180.1,392.23,경상남도
 1996,03,199.1,393.02,경상남도
 1996,04,264.6,514.5,경상남도
 1996,05,256.6,544.05,경상남도
 1996,06,126.2,352.17,경상남도
 1996,07,205.2,512.63,경상남도
 1996,08,228.2,500.38,경상남도
 1996,09,207.7,425.91,경상남도
 1997,03,229.2,449.92,경상남도
 1997,04,231.4,506.32,경상남도
 1997,05,227.2,537.97,경상남도
 1997,06,241.6,547.56,경상남도
 1997,07,161.8,419.87,경상남도
 1997,08,201.4,461.05,경상남도
 1997,09,213.2,447.91,경상남도
 1998,03,236.0,425.66,경상남도
 1998,04,177.1,401.66,경상남도
 1998,05,214.6,521.15,경상남도
 1998,06,131.0,377.08,경상남도
 1998,07,147.6,405.6,경상남도
 1998,08,184.9,421.79,경상남도
 1998,09,190.2,409.23,경상남도
 1999,03,163.8,359.93,경상남도
 1999,04,233.4,503.66,경상남도
 1999,05,306.8,602.7,경상남도
 1999,06,214.6,479.09,경상남도
 1999,07,140.3,391.73,경상남도
 1999,08,150.4,400.56,경상남도
 1999,09,152.5,365.15,경상남도
 2000,03,250.1,519.21,경상남도
 2000,04,233.8,542.48,경상남도
 2000,05,251.1,586.32,경상남도
 2000,06,202.0,471.26,경상남도
 2000,07,220.7,529.2,경상남도
 2000,08,170.7,463.43,경상남도
 2000,09,146.7,389.16,경상남도
 2001,03,247.2,500.88,경상남도
 2001,04,286.7,601.99,경상남도
 2001,05,290.8,578.16,경상남도
